CpG_Site	Coefficient	Mean_Beta_Value	Predictor
cg07211044	0.00177491785879019	-8.05803836355169e-17	EpiScore_TGF.alpha
cg07672814	0.00306328444188348	-7.38898030063138e-17	EpiScore_TGF.alpha
cg07794010	0.0341322284894596	-7.400355130281e-16	EpiScore_TGF.alpha
cg08251776	-0.00882433033153342	-3.96208983280807e-17	EpiScore_TGF.alpha
cg08287220	-0.00684742205443893	-1.01953945657953e-15	EpiScore_TGF.alpha
cg08376310	0.0317376295532241	1.24382101840403e-15	EpiScore_TGF.alpha
cg08683938	0.00130816979383631	-1.41123626921329e-16	EpiScore_TGF.alpha
cg08825291	-0.0180848216292668	-8.6465098473955e-16	EpiScore_TGF.alpha
cg09308942	-0.0131917754671847	-2.9941983137674e-16	EpiScore_TGF.alpha
cg09452568	-0.0106917623906147	5.19218844506421e-17	EpiScore_TGF.alpha
cg09809720	0.00309810243140812	2.52567064484843e-17	EpiScore_TGF.alpha
cg10045909	-0.0149292504490407	-1.2264941046907e-16	EpiScore_TGF.alpha
cg10195814	0.00605977896780789	-4.66602691194628e-16	EpiScore_TGF.alpha
cg10311104	0.0203226183493579	-2.15742602354447e-17	EpiScore_TGF.alpha
cg10624395	0.0255749600937859	9.80372033554389e-16	EpiScore_TGF.alpha
cg10649130	0.00322666090207273	2.87328568675844e-16	EpiScore_TGF.alpha
cg11231069	0.0148946409496062	4.72877720364021e-16	EpiScore_TGF.alpha
cg11820833	0.0125117850285079	1.54961361203172e-15	EpiScore_TGF.alpha
cg12458039	0.00695693714289586	1.58572733317224e-15	EpiScore_TGF.alpha
cg12513920	-0.00452147577924596	7.08609758172583e-18	EpiScore_TGF.alpha
cg12550597	-0.00337145090491589	-5.42769822142741e-16	EpiScore_TGF.alpha
cg12802093	-0.022949056701067	5.50502475945728e-16	EpiScore_TGF.alpha
cg12991306	0.00362404821645612	-6.35595247068719e-16	EpiScore_TGF.alpha
cg13112903	0.00326629523063299	-1.2352470237152e-18	EpiScore_TGF.alpha
cg13209683	-0.0171495053211439	8.25757090433929e-16	EpiScore_TGF.alpha
cg13308137	-0.0005888930501391	-4.02842441944123e-17	EpiScore_TGF.alpha
cg13677111	0.00794692761111311	7.45568661372368e-18	EpiScore_TGF.alpha
cg13824242	0.0110090300995914	-1.58643683507392e-16	EpiScore_TGF.alpha
cg13910681	-0.0125694087186047	3.7386376236911e-16	EpiScore_TGF.alpha
cg13984040	-0.00727522469377581	-1.66594788559531e-17	EpiScore_TGF.alpha
cg14225168	-0.00684715751440967	-1.59812391494921e-16	EpiScore_TGF.alpha
cg14457610	-0.00512856941190008	-1.26806192034851e-15	EpiScore_TGF.alpha
cg14522441	0.039507845952985	-2.11505602218783e-16	EpiScore_TGF.alpha
cg14676817	0.0133226019926476	2.12805467691979e-16	EpiScore_TGF.alpha
cg14723918	-4.20327821250423e-05	3.89014837208292e-17	EpiScore_TGF.alpha
cg15021031	0.00465876482429652	4.18779857641803e-16	EpiScore_TGF.alpha
cg15431576	0.00264645443368663	-2.74671158833379e-17	EpiScore_TGF.alpha
cg15563184	-0.00855543663493487	-9.1225762063488e-16	EpiScore_TGF.alpha
cg15620734	-0.00305321342039303	-1.50692355419376e-15	EpiScore_TGF.alpha
cg16138910	0.00368935560851666	7.61523408816205e-16	EpiScore_TGF.alpha
cg16155175	0.00485981066801676	5.3542295844993e-16	EpiScore_TGF.alpha
cg16400794	7.11671444072191e-05	-1.93766753634314e-16	EpiScore_TGF.alpha
cg16434190	-0.00277069239720436	1.8115642914334e-16	EpiScore_TGF.alpha
cg16599007	0.00534945904269355	-4.48399564006996e-16	EpiScore_TGF.alpha
cg17132030	0.000970414790271241	-1.23127450695521e-16	EpiScore_TGF.alpha
cg17592120	0.00564095434519827	-3.41579443301805e-17	EpiScore_TGF.alpha
cg17827328	0.00657028141530197	-1.92930678873303e-15	EpiScore_TGF.alpha
cg17901584	-0.00568483280998769	3.17018732693646e-16	EpiScore_TGF.alpha
cg18315708	0.00700805502337731	5.96048632078056e-16	EpiScore_TGF.alpha
cg18384460	-0.00586284628481866	-1.50925000423828e-16	EpiScore_TGF.alpha
cg18596626	-0.00249436850950804	-9.6604340350605e-16	EpiScore_TGF.alpha
cg18636319	-0.0041922492862333	6.17247572498592e-16	EpiScore_TGF.alpha
cg18748374	0.00528296827299881	-7.31492619453013e-17	EpiScore_TGF.alpha
cg19600125	-0.00682498089370764	-1.64973503608001e-15	EpiScore_TGF.alpha
cg19873491	0.00804399924649623	-5.08482145278322e-17	EpiScore_TGF.alpha
cg20059928	-0.0164568035241917	2.64229920185885e-16	EpiScore_TGF.alpha
cg20415170	0.00750234974810156	-4.63257904259606e-18	EpiScore_TGF.alpha
cg20977312	-0.0291481418883831	-1.84706788554566e-16	EpiScore_TGF.alpha
cg21331947	0.0122626758425039	5.28764656068262e-16	EpiScore_TGF.alpha
cg21520549	-0.0117433370129687	1.28126062586989e-15	EpiScore_TGF.alpha
cg21615127	1.64264335125926e-05	8.95572678516476e-17	EpiScore_TGF.alpha
cg21625386	0.00902091780699013	8.04910724815584e-19	EpiScore_TGF.alpha
cg22434506	0.0011457608746667	3.03126943189204e-16	EpiScore_TGF.alpha
cg23045258	0.000874358305776529	-3.1864570196228e-17	EpiScore_TGF.alpha
cg23391288	0.0118190916165202	1.1155429258907e-15	EpiScore_TGF.alpha
cg23597162	-0.00378188435855013	2.28207272027849e-16	EpiScore_TGF.alpha
cg23609571	0.00190115477744795	7.75500695406249e-17	EpiScore_TGF.alpha
cg26130864	-0.000908354868835736	3.76873135873471e-16	EpiScore_TGF.alpha
cg26326621	0.0117006228445714	6.31374045307569e-16	EpiScore_TGF.alpha
cg26884775	-0.00165041151583233	4.66837134425825e-16	EpiScore_TGF.alpha
cg26953469	0.025051549537597	-7.83451707526774e-16	EpiScore_TGF.alpha
cg27050612	-0.0142293490725651	9.82688632847736e-17	EpiScore_TGF.alpha
cg27405128	0.0232885188907485	1.29479072552959e-15	EpiScore_TGF.alpha
ch.14.1488981R	-0.00652908382123946	-7.34298534675405e-17	EpiScore_TGF.alpha
cg00129811	0.00169376363362179	-4.72920972286402e-16	EpiScore_VEGFA
cg00152126	-0.00553913028983498	-1.40014221694914e-15	EpiScore_VEGFA
cg00419333	-0.00535645907641225	-6.09436856139186e-17	EpiScore_VEGFA
cg00751937	0.00489411722637819	9.46680729839246e-17	EpiScore_VEGFA
cg00971034	-0.00481853060910309	1.73484242844373e-16	EpiScore_VEGFA
cg01078446	-0.00618209489536943	2.60585204208447e-17	EpiScore_VEGFA
cg01148088	0.0234630639822777	-7.89066480806027e-16	EpiScore_VEGFA
cg01203153	0.000190685734573998	-1.41376246027518e-16	EpiScore_VEGFA
cg01272202	-0.00372905912108701	-5.46172048560001e-16	EpiScore_VEGFA
cg01511480	0.00880065877158036	8.82204775501779e-16	EpiScore_VEGFA
cg01541629	0.00343138361232107	3.05576496646103e-17	EpiScore_VEGFA
cg01901332	-0.00264805441962053	-2.38877741991812e-16	EpiScore_VEGFA
cg02083319	2.77715814690902e-05	9.66279511762012e-16	EpiScore_VEGFA
cg02347487	-0.00725934883115161	2.05121014419861e-16	EpiScore_VEGFA
cg02585745	-0.0040928994788122	7.8818102838036e-16	EpiScore_VEGFA
cg02816363	0.00883716055979264	1.17512398621424e-16	EpiScore_VEGFA
cg02892925	0.0187782638221229	-4.69642492058529e-16	EpiScore_VEGFA
cg03143365	-0.00395963277753913	-1.08644290860398e-16	EpiScore_VEGFA
cg03250220	-0.0105998827152019	-1.00733827901124e-16	EpiScore_VEGFA
cg03375579	-0.0129568459433991	-2.5395236508923e-17	EpiScore_VEGFA
cg03411579	0.0140681640885742	-2.22956573838116e-16	EpiScore_VEGFA
cg03507593	0.00572113578961948	2.46811964467266e-16	EpiScore_VEGFA
cg03547181	0.00772550217506618	2.6672426668111e-16	EpiScore_VEGFA
cg03636183	-0.00892270173488639	-4.32432053954728e-16	EpiScore_VEGFA
cg03638795	-0.000725693827892473	-2.95511878856125e-16	EpiScore_VEGFA
cg03721362	0.000554195017142603	5.09931297646367e-17	EpiScore_VEGFA
cg03807873	-0.0232120630465769	1.15400224098838e-15	EpiScore_VEGFA
cg03810198	0.00718801688855167	-2.73487829605124e-17	EpiScore_VEGFA
cg03877020	-0.00583203454833541	-2.39234475483764e-17	EpiScore_VEGFA
cg04294331	0.00494146950576117	-1.46358886072126e-15	EpiScore_VEGFA
cg04468741	0.0392362274081283	8.54980149178619e-16	EpiScore_VEGFA
cg04771248	0.00591484399388435	-7.22077407787149e-17	EpiScore_VEGFA
cg04928129	-0.00398790816847766	6.3352101342673e-18	EpiScore_VEGFA
cg05144928	0.00697322599657052	2.55497755888686e-16	EpiScore_VEGFA
cg05178136	0.00290578699095041	3.66845195094128e-16	EpiScore_VEGFA
cg05290904	0.0197068495623066	-2.3138454198292e-16	EpiScore_VEGFA
cg05358715	0.0199891773739293	1.943330169404e-17	EpiScore_VEGFA
cg05575921	-0.0481818262908133	3.96369778207288e-16	EpiScore_VEGFA
cg05697751	0.00493399926409131	-6.30611107727394e-16	EpiScore_VEGFA
cg05997730	0.0160635752616972	4.8432929603885e-16	EpiScore_VEGFA
cg06014307	0.0073868833944442	-6.48543718728689e-17	EpiScore_VEGFA
cg06078830	0.00289680275792459	-4.32514267456607e-17	EpiScore_VEGFA
cg06837426	0.00175673452131852	2.00286959636412e-16	EpiScore_VEGFA
cg06992846	0.00314777730678388	4.25965066790696e-16	EpiScore_VEGFA
cg07434082	0.0107775907464598	-7.60949091436837e-16	EpiScore_VEGFA
cg07573872	-0.0097373675354267	-8.28054700700655e-16	EpiScore_VEGFA
cg07672814	0.00144908668227478	-7.38898030063138e-17	EpiScore_VEGFA
cg07794010	0.0310198729813926	-7.400355130281e-16	EpiScore_VEGFA
cg07924892	-0.00114061224693533	1.17494834546229e-16	EpiScore_VEGFA
cg07990658	0.00376541458929038	-1.03054369043799e-15	EpiScore_VEGFA
cg08376310	0.00390867421434691	1.24382101840403e-15	EpiScore_VEGFA
cg08713695	0.00171493332502585	-1.33286418856269e-15	EpiScore_VEGFA
cg08825200	0.00857943084502778	-5.60044446334158e-16	EpiScore_VEGFA
cg08825291	-0.0378149014550468	-8.6465098473955e-16	EpiScore_VEGFA
cg08836353	0.00895590376183392	8.37312857937533e-16	EpiScore_VEGFA
cg09000112	0.0116079163425952	-2.05903264351234e-16	EpiScore_VEGFA
cg09123368	0.00277666021260997	5.58212330525887e-18	EpiScore_VEGFA
cg09163117	0.000244875507633564	5.34961460050911e-17	EpiScore_VEGFA
cg09323728	0.00492781868432811	-6.39118160676379e-16	EpiScore_VEGFA
cg09509622	0.004059742180195	-5.01657557260599e-17	EpiScore_VEGFA
cg09548084	5.87799456023862e-05	-5.66660805580353e-16	EpiScore_VEGFA
cg10420542	0.00637383586250416	-2.42945646858934e-15	EpiScore_VEGFA
cg10518543	-0.0307329512292032	-6.37936813989239e-18	EpiScore_VEGFA
cg10649130	0.0107142752702487	2.87328568675844e-16	EpiScore_VEGFA
cg10676309	0.0147178227408543	6.81910025098328e-16	EpiScore_VEGFA
cg10716862	0.0113158215291974	5.12538734172484e-16	EpiScore_VEGFA
cg10815657	0.000763407159729412	-1.69556116419048e-16	EpiScore_VEGFA
cg10889506	0.00515088458245458	-1.55210665748433e-17	EpiScore_VEGFA
cg10927968	0.00923888902283452	2.8848141633445e-16	EpiScore_VEGFA
cg11227064	0.0261777614392376	8.66381222716254e-15	EpiScore_VEGFA
cg11231069	0.00658719960546998	4.72877720364021e-16	EpiScore_VEGFA
cg11290286	0.00362164009660326	1.20955000727587e-15	EpiScore_VEGFA
cg11523685	0.0146928853178832	2.04184387651653e-17	EpiScore_VEGFA
cg12535380	-0.00625770981596289	-1.83694298611489e-16	EpiScore_VEGFA
cg12705326	0.0146968626842329	-2.19595686500833e-16	EpiScore_VEGFA
cg12802093	-0.0268826246891928	5.50502475945728e-16	EpiScore_VEGFA
cg13066481	-0.0181625373932379	2.86064326988316e-16	EpiScore_VEGFA
cg13105234	0.00318571338309574	7.60116795894827e-16	EpiScore_VEGFA
cg13209683	-0.0289232915288136	8.25757090433929e-16	EpiScore_VEGFA
cg13380319	-0.00825629948892683	-7.34349337291488e-16	EpiScore_VEGFA
cg13442016	-0.000526787318125888	7.99037981117991e-16	EpiScore_VEGFA
cg13472610	-0.00662455776849233	6.27259405131372e-16	EpiScore_VEGFA
cg13984040	-0.0140015100770711	-1.66594788559531e-17	EpiScore_VEGFA
cg14010318	0.0220476804952342	2.11097012885781e-16	EpiScore_VEGFA
cg14022881	0.00176219509557528	2.10926886076316e-17	EpiScore_VEGFA
cg14181874	0.0125658900243092	-1.93530025834253e-16	EpiScore_VEGFA
cg14238625	-0.000628805793017579	6.18750183778042e-16	EpiScore_VEGFA
cg14324927	0.00108773317364333	-3.80131194378995e-17	EpiScore_VEGFA
cg14498492	-0.00139150982384738	-2.26527068432546e-16	EpiScore_VEGFA
cg14522441	0.0252802034503728	-2.11505602218783e-16	EpiScore_VEGFA
cg14528056	0.000122822412559124	4.78870415543398e-17	EpiScore_VEGFA
cg14723918	-0.00760035489760128	3.89014837208292e-17	EpiScore_VEGFA
cg14827056	0.00986641312973279	9.10379596608906e-16	EpiScore_VEGFA
cg14971574	0.000836634966532795	-8.21340763258936e-17	EpiScore_VEGFA
cg15407819	0.0125876223068361	1.32452455191774e-15	EpiScore_VEGFA
cg15604233	0.00693030856759686	-4.37740121927988e-17	EpiScore_VEGFA
cg16007742	0.00205012481275171	-3.38705997772669e-16	EpiScore_VEGFA
cg16288872	0.00165060949481777	-1.60900112677886e-15	EpiScore_VEGFA
cg16476235	0.00130175090385063	5.68480654415472e-17	EpiScore_VEGFA
cg16599007	0.012465838418347	-4.48399564006996e-16	EpiScore_VEGFA
cg16725094	0.0148461666012989	1.60940953024864e-16	EpiScore_VEGFA
cg16770933	0.00808540697425206	3.88559472295848e-17	EpiScore_VEGFA
cg17350544	0.0176287673195859	-3.84594513973863e-16	EpiScore_VEGFA
cg17835016	0.00363736691574236	5.56469552976629e-16	EpiScore_VEGFA
cg17891977	-0.011186028335595	1.04750261044538e-15	EpiScore_VEGFA
cg18111924	-0.0128493026442007	-1.30970964945074e-15	EpiScore_VEGFA
cg18384460	-0.00976778096144058	-1.50925000423828e-16	EpiScore_VEGFA
cg18496502	-0.00552833731473123	8.71831166288084e-15	EpiScore_VEGFA
cg18748374	0.00124167562877126	-7.31492619453013e-17	EpiScore_VEGFA
cg19065106	0.00213247130592869	-5.66590549279576e-16	EpiScore_VEGFA
cg19105674	-0.0250372748375298	3.00814432886907e-16	EpiScore_VEGFA
cg19398496	0.00208728388344557	-6.60544535735497e-16	EpiScore_VEGFA
cg19575244	-0.00625239864251748	3.79368411684844e-16	EpiScore_VEGFA
cg19750882	0.00784390851097413	1.92950814056506e-16	EpiScore_VEGFA
cg19929123	-0.0083197750241083	-1.15706055847653e-18	EpiScore_VEGFA
cg19958890	-0.00365162167956244	-4.74208439133325e-16	EpiScore_VEGFA
cg20059928	-0.0223355982259455	2.64229920185885e-16	EpiScore_VEGFA
cg20069977	0.00165255083080951	1.04636340050124e-15	EpiScore_VEGFA
cg20371266	0.0146660817815096	-1.72462986352302e-16	EpiScore_VEGFA
cg20419542	0.0049806404491995	6.71760824050294e-17	EpiScore_VEGFA
cg20472746	0.00252802185586933	-1.88765174126613e-16	EpiScore_VEGFA
cg20522387	0.00250746402021229	1.0893558500694e-16	EpiScore_VEGFA
cg21128569	0.0110411218044433	1.17813620962145e-16	EpiScore_VEGFA
cg21158781	0.000129488539188683	-1.23726153330609e-15	EpiScore_VEGFA
cg21348975	0.00627365359358499	3.7612323969657e-16	EpiScore_VEGFA
cg21429551	-0.0106486625735445	-8.45586002012106e-17	EpiScore_VEGFA
cg21865762	0.000651621563209338	-6.19347083539802e-17	EpiScore_VEGFA
cg22051865	-0.00890401919702253	-1.06712196123222e-16	EpiScore_VEGFA
cg22406469	-0.00673279379791127	-9.71355932196819e-17	EpiScore_VEGFA
cg22607220	-0.00927215340653033	-9.80917542133173e-16	EpiScore_VEGFA
cg22766080	0.00290056991708457	2.82578400163341e-16	EpiScore_VEGFA
cg22946979	-0.0117907839580118	-8.09314653364305e-16	EpiScore_VEGFA
cg22974210	0.0030862749643924	-8.45783171921474e-17	EpiScore_VEGFA
cg23050227	-0.0101181424360499	-1.53873550186312e-15	EpiScore_VEGFA
cg23471393	0.00157255201812697	1.24963159859564e-16	EpiScore_VEGFA
cg23911637	0.0209932842787985	-9.60309615805463e-17	EpiScore_VEGFA
cg23966363	-7.48068069121005e-05	-5.70583387085996e-17	EpiScore_VEGFA
cg24089263	0.00639058415685313	-8.81266290101276e-16	EpiScore_VEGFA
cg24089887	0.0152423653540777	-2.80686436395148e-16	EpiScore_VEGFA
cg24161838	0.00796036480631021	2.54974457965835e-16	EpiScore_VEGFA
cg24235613	0.00450440602889096	-7.72767762478667e-16	EpiScore_VEGFA
cg24263283	-0.00039071065500798	-7.46196135635392e-16	EpiScore_VEGFA
cg24543939	-0.00807243733439656	-1.17722397740212e-15	EpiScore_VEGFA
cg24690427	0.00605241597050888	1.56719280410199e-15	EpiScore_VEGFA
cg24822825	-0.000702754047524999	-1.39772184401929e-16	EpiScore_VEGFA
cg25189904	-0.00804013581243609	-1.26574408196697e-16	EpiScore_VEGFA
cg25197238	-0.0236660247769267	-2.00581366992049e-16	EpiScore_VEGFA
cg25208740	0.0105200678833226	5.70286005918685e-16	EpiScore_VEGFA
cg26102082	0.00120382647511279	1.1459050474378e-15	EpiScore_VEGFA
cg26180383	0.0126277245847667	1.03235996140594e-15	EpiScore_VEGFA
cg26385126	0.00782867227953439	3.63980407693769e-16	EpiScore_VEGFA
cg26600753	0.0124916426033537	1.42849521893902e-16	EpiScore_VEGFA
cg26791266	4.83902886740421e-05	2.27390031407434e-17	EpiScore_VEGFA
cg26953469	0.00135672928034833	-7.83451707526774e-16	EpiScore_VEGFA
cg27050612	-0.0106269161162068	9.82688632847736e-17	EpiScore_VEGFA
cg27625815	0.00536899800554213	2.00158317499786e-15	EpiScore_VEGFA
ch.1.171672612F	-0.0192866221709043	9.07054069751049e-17	EpiScore_VEGFA
ch.2.219167520R	0.00410525437934304	-7.90769979259436e-17	EpiScore_VEGFA
ch.6.614588F	0.00571622330179363	-3.97221937881958e-17	EpiScore_VEGFA
cg07900968	0.00714229170382247	0	EpiScore_2516-57
cg18542688	0.00829481038369447	0	EpiScore_2516-57
cg12716639	-0.00108803058537308	0	EpiScore_2516-57
cg01175020	-0.0154261882065909	0	EpiScore_2516-57
cg17170088	0.0234360313849474	0	EpiScore_2516-57
cg12471789	-0.00469084036727776	0	EpiScore_2516-57
cg06532856	-0.00938559976676087	0	EpiScore_2516-57
cg10021295	-0.0042541717935235	0	EpiScore_2516-57
cg17582545	0.0103838548305169	0	EpiScore_2516-57
cg12116137	0.0145768294656814	0	EpiScore_2516-57
cg14710552	0.00122158861553861	0	EpiScore_2516-57
cg10563109	-0.00395044207939018	0	EpiScore_2516-57
cg02155829	0.00315867169639407	0	EpiScore_2516-57
cg21495612	0.00338263378285158	0	EpiScore_2516-57
cg16253537	0.0142579067080553	0	EpiScore_2516-57
cg00466364	0.00534846141275575	0	EpiScore_2516-57
cg02861056	0.00176277782361299	0	EpiScore_2516-57
cg25259697	0.000787368870135469	0	EpiScore_2516-57
cg04657224	-0.0112208150785959	0	EpiScore_2516-57
cg15213732	0.0121211206796963	0	EpiScore_2516-57
cg13876222	0.0318944687562403	0	EpiScore_2516-57
cg07068382	0.00459405368728672	0	EpiScore_2516-57
cg11349423	-0.000174389526227616	0	EpiScore_2516-57
cg09126090	-0.0265588097407962	0	EpiScore_2516-57
cg12156831	0.0126482793884063	0	EpiScore_2516-57
cg07077900	0.00220570735211864	0	EpiScore_2516-57
cg05337258	-0.00967784427708401	0	EpiScore_2516-57
cg00813509	0.0110490853159267	0	EpiScore_2516-57
cg09529023	0.0222602683987652	0	EpiScore_2516-57
cg18698690	0.00290701369079182	0	EpiScore_2516-57
cg22816913	-0.00136293113086309	0	EpiScore_2516-57
cg13375457	0.00452607044806081	0	EpiScore_2516-57
cg00760338	0.00392489920204861	0	EpiScore_2516-57
cg09990440	-0.00122636825217276	0	EpiScore_2516-57
cg23791442	-0.00155533377932436	0	EpiScore_2516-57
cg07545636	0.00282077844794073	0	EpiScore_2516-57
cg15048078	0.00308995956715073	0	EpiScore_2516-57
cg20783319	-0.00606462639372668	0	EpiScore_2516-57
cg25349939	0.0148700838296213	0	EpiScore_2516-57
cg03613353	-0.00376912019958778	0	EpiScore_2516-57
cg22960135	-0.0101510219170792	0	EpiScore_2516-57
cg11092486	-0.0142083808221408	0	EpiScore_2516-57
cg00321709	-0.0137127103359722	0	EpiScore_2516-57
cg15175162	-0.00309133589479921	0	EpiScore_2516-57
cg03526224	-0.0162872495291388	0	EpiScore_2516-57
cg03687700	-0.0054986029693011	0	EpiScore_2516-57
cg11722581	0.00866275325823595	0	EpiScore_2516-57
cg25227364	-0.00643723278822939	0	EpiScore_2516-57
cg14812474	-0.00495016855547716	0	EpiScore_2516-57
cg26702039	0.00655151753448532	0	EpiScore_2516-57
cg19250113	0.013875598587505	0	EpiScore_2516-57
cg24163263	0.000997359152987073	0	EpiScore_2516-57
cg08750807	-0.0203550621666865	0	EpiScore_2516-57
cg19824710	-0.0134542414217716	0	EpiScore_2516-57
cg14616345	0.0119787640309623	0	EpiScore_2516-57
cg12019475	-0.0112120322846798	0	EpiScore_2516-57
cg11643285	-0.03299246896983	0	EpiScore_2516-57
cg06038777	-0.0041639262651122	0	EpiScore_2516-57
cg01247836	-0.0165558603603201	0	EpiScore_2516-57
cg01616489	-0.0700849726991873	0	EpiScore_2516-57
cg01881899	0.000387101308447372	0	EpiScore_2516-57
cg00415057	-0.00395509574438072	0	EpiScore_2516-57
cg07926895	-0.013674361181312	0	EpiScore_2516-57
cg21163415	-0.000908221945237727	0	EpiScore_2516-57
cg24275356	0.00669215572688239	0	EpiScore_2516-57
cg22056870	0.0176943689216282	0	EpiScore_2516-57
cg12780322	-0.00370374477187835	0	EpiScore_2516-57
cg08506874	-0.00200875206450156	0	EpiScore_2516-57
cg15501552	-0.015203152818609	0	EpiScore_2516-57
cg06690548	-0.0531864416379043	0	EpiScore_2516-57
cg07830750	-0.00376075621568202	0	EpiScore_2516-57
cg21775675	-0.00605972361732053	0	EpiScore_2516-57
cg20479870	-0.00057879079344483	0	EpiScore_2516-57
cg03618918	0.00220671967718594	0	EpiScore_2516-57
cg04802386	0.0033397295848493	0	EpiScore_2516-57
cg06538684	0.00289151118791917	0	EpiScore_2516-57
cg25969108	-0.00386208572353927	0	EpiScore_2516-57
cg01661567	0.00773255764980921	0	EpiScore_2516-57
cg13495369	-0.000861718962539051	0	EpiScore_2516-57
cg09739536	-0.0131331967724861	0	EpiScore_2516-57
cg11024682	0.0108514376612731	0	EpiScore_2516-57
cg17681818	-0.00522145208248338	0	EpiScore_2516-57
cg10802936	-0.00777877226830071	0	EpiScore_2516-57
cg17169998	0.00743579143081856	0	EpiScore_2516-57
cg21964662	-0.00471906560568097	0	EpiScore_2516-57
cg04887675	0.00423977131213127	0	EpiScore_2516-57
cg14687145	0.00726348528269348	0	EpiScore_2516-57
cg04788926	0.0195274579475616	0	EpiScore_2516-57
cg27214652	0.0138761009646084	0	EpiScore_2516-57
